reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_vader,content_ml,sentiment_score,sentiment_label
fca5ce72-e32d-4a22-a8ac-edfea3b001c2,KDKING,https://play-lh.googleusercontent.com/a-/ALV-UjU8X5YM5m7S1XSkC1XRXiIcEnxknPui95jIoWRZr_S0jv9dxbQl,I can't play A PLAYLIST IT PLAYS A DIFFERENT SONG!,1,0,9.0.62.622,2025-07-24 12:11:33,"Hi. If you’re on our free service, you can only shuffle music except on certain Spotify playlists such as those Made for You. To have full control over listening, we'd recommend checking out our Premium plans. If you've never had Premium before, you should be eligible for our trial. You can also see our other deals by visiting spotify.com/premium.",2025-07-24 12:33:54,9.0.62.622,I can't play A PLAYLIST IT PLAYS A DIFFERENT SONG!,i cant play a playlist it plays a different song,0.2474,positive
7be20c4f-e9dc-493a-afde-be027b1a79ae,Ugo Chinaza Obed,https://play-lh.googleusercontent.com/a-/ALV-UjXELmaii2e-m19I90p7NspRZ_B-uBt0PpdXItEodWayb3O9TExn,I'm not really happy about what's going on with my Spotify account I can't imagine after subscription I made sometimes it will just disappear and I can't find my account anymore both my like song and subscription everything will just vanish please my apologies but you guys should know what to do about it I'm not happy about it honestly speaking 😡💔💔,5,0,9.0.62.622,2025-07-24 12:19:34,,,9.0.62.622,I'm not really happy about what's going on with my Spotify account I can't imagine after subscription I made sometimes it will just disappear and I can't find my account anymore both my like song and subscription everything will just vanish please my apologies but you guys should know what to do about it I'm not happy about it honestly speaking 😡💔💔,im not really happy about whats going on with my spotify account i cant imagine after subscription i made sometimes it will just disappear and i cant find my account anymore both my like song and subscription everything will just vanish please my apologies but you guys should know what to do about it im not happy about it honestly speaking,0.6304,positive
da4d08bc-d7fc-48d2-9062-ae5c6d352be9,Zindagi,https://play-lh.googleusercontent.com/a/ACg8ocJ7WvPuWS2cvPXckzEXgnhXcnFwpPXIAcNP3msKyOb1FFBTww=mo,☺️👍,5,0,9.0.62.622,2025-07-24 15:11:57,,,9.0.62.622,☺️👍,,0.4588,positive
3e8ae8e1-6a45-41fe-8dd5-36b814fd55b1,Hxhddj Nfndjd,https://play-lh.googleusercontent.com/a/ACg8ocKC70RCojlcf49qgVA1AAJVtDTHfJ3aEIC82k9-3viO1-DJKw=mo,البرنامج زفت,1,0,9.0.62.622,2025-07-24 14:25:02,,,9.0.62.622,البرنامج زفت,,0.0,neutral
8c259ae7-90e9-496c-8369-993900e5a1fe,Allison Evoy-Churchill,https://play-lh.googleusercontent.com/a-/ALV-UjW7mnWBwUoz5gs1zFmT5Q4OtJvfrKcLFbYWhr4F03dJn-7BAGjG,No issues with my account. Listen to my music mainly through Spotify,5,0,9.0.62.622,2025-07-24 13:09:09,,,9.0.62.622,No issues with my account. Listen to my music mainly through Spotify,no issues with my account listen to my music mainly through spotify,-0.296,negative
dbba74db-e870-41f1-8f11-8e0cdd3c6a9d,Dusty Carnes,https://play-lh.googleusercontent.com/a-/ALV-UjW-gyi7-IsG8jqoRO2nFaLw4UtHnw6H-0lmyAcabSM5bDoZW-4,excellent 👌,5,0,9.0.62.622,2025-07-24 12:40:43,,,9.0.62.622,excellent 👌,excellent,0.87,positive
63f75c95-4dfe-411f-b02b-d8b8a3eb7430,Jack Layton,https://play-lh.googleusercontent.com/a-/ALV-UjUvQlDyLv2gYR8QyleRjVhtH28FIXHk28C9K3dt9OxhrXZ6fa0,itd the goat,5,0,9.0.62.622,2025-07-24 11:22:06,,,9.0.62.622,itd the goat,itd the goat,0.0,neutral
1ab94be3-92bd-43d2-a896-d8e80b414b68,Doda Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocI3IYmHUpNW-RgiVMWK_Z6gtPUAjf4CZKFn33RfNxymNB8oHA=mo,"Very bad, I advise you not to download it at all",1,0,9.0.62.622,2025-07-24 14:36:57,,,9.0.62.622,"Very bad, I advise you not to download it at all",very bad i advise you not to download it at all,-0.5849,negative
3fe90bd8-62de-4e8e-a2ee-cd4f4935c467,YOGITA PATIL,https://play-lh.googleusercontent.com/a-/ALV-UjVMEq88JpqWERKufk8aBeXUTEuEKjk9Tc-ynL5S8k-2JONruMY,superb ❤️,4,0,9.0.62.622,2025-07-24 12:00:20,,,9.0.62.622,superb ❤️,superb,0.6249,positive
aad0e383-94d4-4e73-8719-05e0a842795f,S Shreyesh,https://play-lh.googleusercontent.com/a/ACg8ocK64mUujX3OlXu99ahWLyIw54-bMDwCOQwFVFsQrtPFQmcsQw=mo,"Was working fine till updates. Now its unusable. Can play, can't select, can't skip, can't save. Even unable to pause and won't close and open properly. Must pay for all basic functions and the review for paid services not good at all. Dont waste your time with this",1,0,9.0.62.622,2025-07-24 13:20:29,,,9.0.62.622,"Was working fine till updates. Now its unusable. Can play, can't select, can't skip, can't save. Even unable to pause and won't close and open properly. Must pay for all basic functions and the review for paid services not good at all. Dont waste your time with this",was working fine till updates now its unusable can play cant select cant skip cant save even unable to pause and wont close and open properly must pay for all basic functions and the review for paid services not good at all dont waste your time with this,0.6034,positive
885bdf67-590f-43a4-924e-8f574e5a8545,Rick,https://play-lh.googleusercontent.com/a/ACg8ocLxzY-izWMuHhcNKRxqfGwjK7oWgtzXf5R7T2lGaPzmpAqvBw=mo,Much love. Great app,5,0,9.0.62.622,2025-07-24 11:31:14,,,9.0.62.622,Much love. Great app,much love great app,0.8519,positive
86bd525e-a5d8-481c-a10a-9eed4ac1078d,Temple Orji,https://play-lh.googleusercontent.com/a/ACg8ocK1r-VUtC5_54gOBtfAeztr97bH3a0GfZ2zmBIcssvGQ0xzKQ=mo,"Good beat,I love Spotify",5,0,9.0.58.596,2025-07-24 14:25:03,,,9.0.58.596,"Good beat,I love Spotify",good beati love spotify,0.7964,positive
99c57885-5417-45e2-ba8f-eed05978cfeb,Cathedral Moore,https://play-lh.googleusercontent.com/a-/ALV-UjV7aVgcSv_NE93m9lfso171TRSLAiUFJNgMBCAOfsBaK2be3q8,i love spotifyyy,5,0,9.0.58.596,2025-07-24 12:13:23,,,9.0.58.596,i love spotifyyy,i love spotifyyy,0.6369,positive
402b9fda-3014-4495-8f82-bf6762679393,Nikhat Perween,https://play-lh.googleusercontent.com/a/ACg8ocIlIqpT9kJ1fXzYZund48QuoD5Km9cOl0Pcq6_Rdg5h4QEUqg=mo,lovely,5,0,9.0.58.596,2025-07-24 14:28:45,,,9.0.58.596,lovely,lovely,0.5859,positive
69605d13-5c1f-43f1-8aca-c62bf344060a,Danladi Nangba,https://play-lh.googleusercontent.com/a/ACg8ocJNdvLYUWRTEZekhBkX8UN_MVP6NuXr3ZSe9Lr5f3f7sx1V=mo,best,5,0,9.0.58.596,2025-07-24 11:02:18,,,9.0.58.596,best,best,0.6369,positive
bfc24591-a35f-4ab9-a603-f8355b0d8f99,Steph YourBeautyAdvisor,https://play-lh.googleusercontent.com/a/ACg8ocIB09NaJs4YipmT1mmd11976O1bR-ZA4XY3dsqtk2fsqn_Mkg=mo,love it !!! ❤,5,0,9.0.58.596,2025-07-24 13:41:37,,,9.0.58.596,love it !!! ❤,love it,0.8827,positive
abcaf046-f934-4601-a51f-7911518af228,Lucky Uduku,https://play-lh.googleusercontent.com/a/ACg8ocJhnwO5Hr6_QRz7lHcvl7_Z-UuNqI2gDMCEN-jkNl2FXFdpkw=mo,Absolutely Awesome 👍🏾😎,5,0,9.0.58.596,2025-07-24 13:33:57,,,9.0.58.596,Absolutely Awesome 👍🏾😎,absolutely awesome,0.8122,positive
a01ce554-d5ee-43ce-a8dc-98497eb93891,Vimal Malviya,https://play-lh.googleusercontent.com/a/ACg8ocKsrIdQqCJfMRgylxD-gdWNoQs0XdPMLMN2KjqnbpaF2L4EnhA=mo,all the features are good but in many songs the lyrics are not there...,3,0,9.0.58.596,2025-07-24 13:40:39,"Hi! The availability of features on Spotify can vary over time, between markets, and across devices depending on the agreements we have in place with our rights holders. Lyrics may not be available on all songs and devices. New lyrics are added every day, so you may find what you’re looking for in the future.",2025-07-24 16:47:23,9.0.58.596,all the features are good but in many songs the lyrics are not there...,all the features are good but in many songs the lyrics are not there,0.2382,positive
245f348d-4e30-452f-9f8c-dff0b0208527,Subramanian.M,https://play-lh.googleusercontent.com/a-/ALV-UjWi8PvLDemrz5J3IMlP_EpJnMRyQl4aay_eLSou07OCnboljgH5,It's good to have a Buddy to sing with me,5,0,9.0.58.596,2025-07-24 11:12:15,,,9.0.58.596,It's good to have a Buddy to sing with me,its good to have a buddy to sing with me,0.4404,positive
ce1dec22-4bdb-4f9e-a864-2a4ea5cc7931,senzo ngubane,https://play-lh.googleusercontent.com/a-/ALV-UjV4ILmetShSt8ZTVKVLJuUk8UQuTy07OaRIcNB1usFRmDRwsIiG,simple and easy that's why I like it,5,0,9.0.60.614,2025-07-24 14:45:44,,,9.0.60.614,simple and easy that's why I like it,simple and easy thats why i like it,0.6597,positive
c17a3ba0-0a32-4386-8565-1e53c05e0b85,Edward S King,https://play-lh.googleusercontent.com/a/ACg8ocLscvy8oCIDyCYysScCW8PoH7rt2vAjNum0di1LX550xOXNfw=mo,"Spotify is great....it has great playlists, and the experience is amazing......",4,0,9.0.60.614,2025-07-24 14:10:26,,,9.0.60.614,"Spotify is great....it has great playlists, and the experience is amazing......",spotify is greatit has great playlists and the experience is amazing,0.836,positive
4723bd2f-928e-4a40-9596-bf0301cb786c,Mohit Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLBq3-pEoaCZygAAYnWQmUq3wf_jEQWr0aTGe3f3XQrFd75Bw=mo,veryy beautiful app for music bs free krdo mere liye 🥺,5,0,9.0.60.614,2025-07-24 13:06:22,,,9.0.60.614,veryy beautiful app for music bs free krdo mere liye 🥺,veryy beautiful app for music bs free krdo mere liye,0.802,positive
ebb975a3-ebed-4c58-a443-9d85bf3c70b3,Sthembele Smile Manqele,https://play-lh.googleusercontent.com/a/ACg8ocLIZOFimzLO59TV19ZJlx-VzKam-q2OTkEtrcglj75NAjD8JA=mo,I like the way this app function it make good thanks I listen every music which I want anytime,5,0,9.0.60.614,2025-07-24 14:02:50,,,9.0.60.614,I like the way this app function it make good thanks I listen every music which I want anytime,i like the way this app function it make good thanks i listen every music which i want anytime,0.8225,positive
b222d584-14b4-4b31-b73a-ff57d5331347,Shivani Jadhav,https://play-lh.googleusercontent.com/a/ACg8ocIpN-IRoNStP1WfcKr0I0wroMFbKS435K7IfMz-8eifRRpBrQ=mo,very nice,5,0,9.0.60.614,2025-07-24 13:15:19,,,9.0.60.614,very nice,very nice,0.4754,positive
b5d58ef4-4aa9-469a-8ea0-1746a97bd19e,Chioma Nwosu,https://play-lh.googleusercontent.com/a/ACg8ocI6MrRWqHuY2Gc8bbUE9ORC6rXUNkGbDz3xftJHDhoUwKRXHQ=mo,perfect,5,0,9.0.60.614,2025-07-24 13:16:20,,,9.0.60.614,perfect,perfect,0.5719,positive
bcdc9ad3-1834-4fa4-bbdb-d53b5e69daa7,Yakup Abrek Er,https://play-lh.googleusercontent.com/a/ACg8ocK438NkvUjGlHHJ4iqrc_c_62RPRJClBw0DdhknbjyCcg-iYQ=mo,best,5,0,9.0.60.614,2025-07-24 15:23:52,,,9.0.60.614,best,best,0.6369,positive
214079eb-90de-4d9e-b371-962d9db0ff1e,Jae Shephard,https://play-lh.googleusercontent.com/a/ACg8ocL8xpGYpYq446NLoA1zXzkqdGN0qeRdoC5mY7tBbjtD4Gvh-g=mo,"I love this app but literally why when I put on a playlist it plays what it wants to play and I mean like stuff that isn't even on my playlist and its actually so annoying, like I don't want to pay for premium idk why yall do this",3,0,9.0.2.459,2025-07-24 11:45:19,,,9.0.2.459,"I love this app but literally why when I put on a playlist it plays what it wants to play and I mean like stuff that isn't even on my playlist and its actually so annoying, like I don't want to pay for premium idk why yall do this",i love this app but literally why when i put on a playlist it plays what it wants to play and i mean like stuff that isnt even on my playlist and its actually so annoying like i dont want to pay for premium idk why yall do this,0.8356,positive
da16018d-8e7f-4328-991b-07edd6b316dd,Farida Hazem,https://play-lh.googleusercontent.com/a/ACg8ocJtd394ExigifKRkZ4lGV-4ZRKkIn7qtEqv6Or4VWlpT41TQTxE=mo,very bad,1,1,9.0.2.459,2025-07-24 11:06:42,,,9.0.2.459,very bad,very bad,-0.5849,negative
06e797dc-316b-48c7-8164-e19f1478af9a,JIKKA DAVIDBRIGHT,https://play-lh.googleusercontent.com/a-/ALV-UjXLD_2I8NjPC3L9fSqbKlIC4FRuUlfqPIdB3ROGvgAP8PfydpA,just the best,5,0,9.0.2.459,2025-07-24 11:00:53,,,9.0.2.459,just the best,just the best,0.6369,positive
f97ce8e2-7730-4a4c-84c4-3c4f36638d08,Fahd Abdelwhab,https://play-lh.googleusercontent.com/a-/ALV-UjVItBVYyH0FcUo379a4eictsUgnPPkU0Sn6pYLMqGO2PXOpYRn_,سيئ,1,0,8.9.76.538,2025-07-24 13:43:53,,,8.9.76.538,سيئ,,0.0,neutral
8230ddc0-894c-49ed-b3e2-b5214304be1f,Ubaha Emmanuel,https://play-lh.googleusercontent.com/a/ACg8ocKyf_6YeU6jNF5Re6ixIqBwYIZwQtO_qJdxntv4TSqrkKavgA=mo,great but I can't get click into pages and it will show for example I click on top 50 Nigeria it will just keep rolling till eternity what might be the problem please,5,0,8.9.76.538,2025-07-24 12:17:43,,,8.9.76.538,great but I can't get click into pages and it will show for example I click on top 50 Nigeria it will just keep rolling till eternity what might be the problem please,great but i cant get click into pages and it will show for example i click on top 50 nigeria it will just keep rolling till eternity what might be the problem please,0.4854,positive
340a63ed-fb66-4dcf-bcd0-3d833e7d045b,Bongi Mbali,https://play-lh.googleusercontent.com/a/ACg8ocJRhvo47J4kwDYHZzF5WNTt7xfXUICXkXl5LlzMrZvGykSY-w=mo,❤❤,4,0,8.9.76.538,2025-07-24 11:57:16,,,8.9.76.538,❤❤,,0.8555,positive
